#ID RA DEC Imag Zmag Jmag Hmag z
5555 53.0917423 -27.8587487 25.8142194101 25.8591167298 24.9054001834 24.5369752456 2.021
5559 53.2222133 -27.8585777 24.625985673 24.5506954252 24.613232803 24.4226307146 3.004
5563 53.0773126 -27.8595809 24.9825370726 24.8245458221 22.9791154066 22.3508086948 2.061
5565 53.1389802 -27.8587786 25.4861068954 25.4207968989 25.2508291048 24.6863196907 2.859
5573 53.0839571 -27.858861 24.3699187086 24.3538067769 24.0935664941 23.7351268769 2.661
5578 53.2279585 -27.8583238 25.3552708302 25.3174766173 25.0805644696 24.7899232676 2.648
5599 53.1346132 -27.8586149 22.7159541665 22.6909782744 22.474629601 22.3482781859 2.7963
5608 53.1221543 -27.8582715 24.5347131034 24.5687703322 24.1673441638 23.6155760006 2.8094
5641 53.1508519 -27.8583122 23.9414823621 23.8530407778 22.8959386905 22.7873601744 1.615
5669 53.0916609 -27.8575334 26.4427182485 26.3385293071 25.2983962514 24.9031358678 1.958
5672 53.168126 -27.85787 24.7043506791 24.7319935558 23.8482683033 23.8019804253 1.643
5673 53.1531475 -27.8575776 25.5735394734 25.4578142694 24.7636899225 24.796966857 1.664
5674 53.0913447 -27.8574492 25.5646701692 25.6899671019 25.0928302805 24.6604118191 2.392
5675 53.1593977 -27.8579515 24.1924769498 24.2501153487 23.4018396874 23.1860954764 1.736
5686 53.1998253 -27.8574372 25.0218325746 25.0650522039 24.4101088839 24.1819473023 1.841
5689 53.2173312 -27.8571216 25.6190170496 25.5995459748 25.3689368379 24.9164303642 2.194
5690 53.184047 -27.8571448 25.9129374107 25.949929164 25.0742925949 24.9775987767 2.022
5698 53.2363379 -27.8572309 25.595822724 25.5169988286 24.5274573802 24.2274372818 1.745
5727 53.1806188 -27.8569757 24.170163062 24.3011132056 23.5535407145 23.6865237835 1.648
5728 53.0891872 -27.8572853 24.7143287079 24.726933339 23.7081258984 23.2929758154 2.067
5729 53.2278532 -27.8568876 26.5064942463 26.8625956773 24.7473930927 24.39359415 1.708
5734 53.1684698 -27.8567822 26.1743284081 26.0780409246 25.3569105047 24.8722484479 1.867
5752 53.146646 -27.8566366 27.5709323429 27.2664838617 25.8098729975 24.9812607114 2.087
5757 53.2057844 -27.8567646 25.1459074407 25.0968539658 24.5090050509 24.4227783143 1.56
5761 53.1507072 -27.857354 24.5268576595 24.4203560018 22.8138132744 22.3836972729 1.614
5762 53.0618329 -27.8566025 25.098208335 25.2180759761 24.2563551471 24.2269881945 1.563
5770 53.0492515 -27.8567456 25.0013676219 25.0060966626 24.2075699923 24.0919003185 1.534
5773 53.1197878 -27.8567998 24.2511560787 24.2426972483 24.1282514191 23.785734398 3.333
5792 53.0759618 -27.8571905 24.0960907214 23.8810572542 22.819923054 22.4559632059 1.985
5804 53.0576943 -27.8568867 24.8682019066 24.897902513 24.1170660231 23.9421447126 1.838
5827 53.1614969 -27.8560118 25.9326091613 26.0831377553 24.9510954469 24.1150960167 2.969
5842 53.1872073 -27.8560068 25.0129718036 24.9507410309 23.9823650846 23.8712536285 1.622
5843 53.1708814 -27.8562506 23.4639273066 23.4848872804 23.2400344923 22.6418685323 1.9961
5867 53.1075659 -27.85568 28.7415258508 26.898571568 25.8299877528 24.3371620191 2.529
5868 53.1559794 -27.8559071 24.7263056624 24.7007490478 24.3867475102 23.8410972748 3.04
5891 53.1942787 -27.8555289 24.224007796 24.221171278 24.1198103761 23.6753872929 2.98
5898 53.0542932 -27.8554648 25.2728305797 25.3002675826 24.9034313025 24.4159692465 2.65
5900 53.0967366 -27.855309 26.0216979768 26.1658943031 25.1358432852 24.8111875934 1.989
5901 53.2239554 -27.8553041 25.266245485 25.3661722435 24.194776359 23.9721096928 1.672
5904 53.0831805 -27.8561371 23.4108042514 23.4510989799 22.9508208558 22.5722962912 1.6241
5930 53.2298175 -27.8549711 27.2132282556 27.3241896996 24.8563903744 24.5984607671 1.667
5946 53.2328646 -27.854958 25.821351511 26.0879327716 25.1366772804 24.5957866607 2.756
5962 53.2130973 -27.8547426 25.1246633765 25.2421832464 25.0608154914 24.7283876875 3.329
5966 53.1632859 -27.8547097 24.8639302942 24.8622511036 24.8601695631 24.6452557952 3.068
5986 53.0600832 -27.8546707 24.7856487392 24.7946081382 24.3631976704 23.9526255421 2.626
6012 53.2078473 -27.8545434 25.2165307715 25.2066541308 24.2274416856 24.0789117869 1.514
6017 53.1141529 -27.8544915 26.3627959983 26.6429361757 25.7424374419 24.8750513798 2.998
6024 53.1023365 -27.8543693 24.983037439 24.9129417102 24.4743671103 24.0141657457 2.3166
6040 53.1904785 -27.8537648 25.4529291306 25.4044206086 24.7726826333 24.49755923 1.647
6052 53.117565 -27.8545332 26.0733294818 25.896268217 24.1604481426 23.6869876895 1.759
6065 53.0631493 -27.8536829 26.5212045141 26.2931970711 25.0661703833 24.7536241229 1.508
6076 53.1854994 -27.8538043 24.7709764379 24.687971843 23.8737624849 23.9199877719 1.615
6105 53.0817046 -27.8533396 25.4243539437 25.4647704321 24.9485171407 24.5112008608 2.318
6108 53.1823318 -27.8532755 28.3109390373 27.6923804053 25.6788403505 24.5541190173 2.377
6112 53.0985937 -27.8539981 24.9788209824 24.9739491514 23.7078893605 23.3538056613 1.942
6118 53.0823342 -27.8536062 24.3783789397 24.4366611734 24.3179408447 24.0646013293 2.574
6125 53.1726616 -27.8529803 25.5994628662 25.6582602578 24.6795936227 24.7242693761 1.642
6129 53.2141713 -27.8530262 24.4533396532 24.4928686333 24.0598295973 23.8633521968 2.4327
6131 53.0916055 -27.8533421 26.517395711 26.9566287205 25.0226658463 24.1989593507 2.987
6139 53.1716236 -27.8532411 24.7941058382 24.71399317 23.8703552383 23.8269769674 1.696
6142 53.2192852 -27.8527605 26.2032418521 26.1361138412 25.3701262254 24.9086886902 2.155
6164 53.2281163 -27.8537672 26.2621086503 25.4812840596 23.9058865042 23.3172049987 1.847
6169 53.1840095 -27.8524438 25.6683410372 25.7372593783 25.1497142621 24.8441825324 1.699
6172 53.0893891 -27.8526488 25.7827876479 25.675615251 25.4611564459 24.9271234664 2.376
6175 53.1187137 -27.8527085 25.7104206619 25.687243689 25.2737036657 24.9433816626 1.893
6177 53.1681801 -27.8529418 24.4892849994 24.4964584926 24.4072745374 24.1739376716 3.444
6178 53.1684851 -27.8526687 24.8725143226 24.8410343628 24.8752566267 24.4537626729 3.051
6192 53.1338033 -27.8525739 25.5318116023 25.5168977352 25.3593975691 24.9000713759 3.107
6193 53.0242989 -27.8521238 25.7188062832 25.9118356785 25.5266993132 24.9672579511 1.696
6224 53.1702283 -27.8519897 25.4535601416 25.4458858471 24.9231321951 24.8466437823 2.122
6225 53.026778 -27.8518609 24.4060089319 24.3975031785 23.7351268769 23.7766544686 1.622
6235 53.1199842 -27.8519561 25.3390088551 25.3299709539 25.1283862115 24.7558762677 3.458
6248 53.2266543 -27.8518871 27.2377067064 27.4587406293 25.5227186922 24.5670991588 2.925
6251 53.1656111 -27.8520623 24.9762462829 25.0456588499 24.6183673294 24.2346835229 2.2
6262 53.0763163 -27.8520453 25.529495918 25.5452914345 24.5181987312 24.4201596452 1.688
6278 53.0601149 -27.8529957 23.3247785926 23.1863880427 21.5733162493 21.2298044931 1.544
6279 53.0965441 -27.8517418 25.4825845352 25.2854292564 23.7804018049 23.2830398065 1.68
6300 53.2083236 -27.851431 23.6137310788 23.6389614854 23.460684254 22.9600503799 2.2128
6307 53.1508686 -27.8513827 25.5738590276 25.4970644252 25.616718993 24.9744368123 3.171
6312 53.0262529 -27.8511747 25.0372086763 25.130383924 24.1516965532 23.8942823941 1.832
6332 53.1224813 -27.8510574 25.1949896878 25.270069791 24.9865051266 24.5259857538 1.993
6333 53.0628282 -27.851286 25.5113807783 25.3966192921 24.1343321392 23.4725938084 2.239
6335 53.0457115 -27.8514329 24.7065735472 24.494515641 23.4658690633 23.1213729788 1.817
6336 53.1636681 -27.8513335 24.9179792451 24.8882714304 23.6508070279 23.4643996992 1.9033
6337 53.2174262 -27.8511822 24.3243561769 24.3200361798 24.1197704955 23.9002323724 1.92
6338 53.2146676 -27.8507162 25.6715168168 25.8488863728 24.8971134249 24.6512902379 1.783
6340 53.2021555 -27.8508672 26.8600417528 26.7073408509 24.2859791342 23.7662282963 1.57
6343 53.0345632 -27.8505362 25.8119808562 25.8996528654 25.3549348989 24.9515271904 2.691
6359 53.149399 -27.8512973 24.8656464352 24.9754712615 24.0944843064 23.8228128416 1.994
6368 53.0947088 -27.8507776 25.7113357707 25.7234833955 24.9659327597 24.6613045647 1.596
6377 53.1629707 -27.851328 25.6523872905 25.4395915502 23.6821887197 23.2497559106 1.662
6382 53.1025904 -27.8504579 25.1456953916 25.1292549164 24.3139037313 24.0307088489 1.814
6383 53.1813533 -27.8503237 25.3004686963 25.3152395488 24.5874027459 24.6139199168 1.579
6392 53.140705 -27.8505867 24.4728037246 24.3771785679 23.9079199468 23.6485739689 1.884
6393 53.0343756 -27.8501492 25.3986593436 25.4046072459 24.5496106047 24.3538133734 1.713
6403 53.0983263 -27.8504245 25.3571764068 25.5979679979 24.9326516924 24.1848707582 2.953
6404 53.1973956 -27.8501816 24.8976357915 24.8945216361 24.1257823835 24.2060504918 1.79
6411 53.0623235 -27.8512594 25.7534905908 25.5786330889 23.232828024 22.6667836748 1.63
6417 53.2221377 -27.8502116 24.9796952489 24.9439835749 24.7785511435 24.5341852987 3.412
6418 53.0677128 -27.8500455 25.9463986608 25.787020591 24.9651737507 24.9630444074 1.618
6422 53.0619006 -27.8510455 25.2258535682 24.9520849941 22.8171521767 22.309904189 1.6
6429 53.0934763 -27.8499785 25.1800271128 25.1334533383 24.8838289243 24.4055643292 1.929
6433 53.1576359 -27.8499125 25.4665796485 25.5954190161 25.2183172703 24.6810616724 3.024
6439 53.1142354 -27.8502816 24.753898234 24.6867722694 24.5515438814 24.0300734476 3.062
6442 53.2332543 -27.8502622 25.3123489989 24.925243229 23.5732169794 23.0546011055 1.565
6444 53.159737 -27.8502399 26.2550269184 26.1667698051 24.2077703506 23.6239634736 1.883
6448 53.0258592 -27.8498131 25.2635394872 25.1622983559 24.1249018486 23.7549604187 1.922
6459 53.110043 -27.8497433 25.7391598613 25.7290290133 25.2635776068 24.6341316945 2.776
6463 53.0887672 -27.8504373 24.0572764896 23.9273047363 22.8343197761 22.4685324719 1.832
6468 53.1760078 -27.8495515 25.2898333342 25.3788912671 24.4038913491 24.3146733668 1.738
6477 53.1822431 -27.8499996 24.0234028005 23.9301487085 23.3794207913 23.3075552948 1.9813
6485 53.2336812 -27.8492256 25.4177434425 25.2751012947 24.6072119592 24.7259547867 1.632
6508 53.0964038 -27.849236 25.5739706402 25.543967974 25.3320396493 24.864017356 2.668
6513 53.205392 -27.8498427 24.5192103497 24.4582161751 23.2587648791 22.9421633065 1.536
6543 53.0962636 -27.8490298 27.0524979503 26.943503156 25.1855722554 24.234863822 2.53
6546 53.2316603 -27.8494783 25.2540626828 25.2735305312 23.1224334909 22.6589283105 1.539
6549 53.0890355 -27.8490533 24.8413547121 24.7888025896 24.2917467182 23.8292023476 1.702
6553 53.1698614 -27.8486683 25.4582246385 25.4388073225 25.0475379942 24.8203560696 2.631
6559 53.173079 -27.8486805 25.0542287451 25.2342808002 24.9111354471 24.3233968291 2.34
6562 53.024016 -27.8484823 25.5620274593 25.4286547016 24.3967394608 24.3048097141 1.828
6572 53.0891378 -27.8485186 25.3444449314 25.2871069351 25.2610683862 24.8261319854 3.06
6585 53.2076475 -27.8490085 25.2993847003 25.1453842331 24.8950074648 24.2463745693 3.121
6588 53.1370532 -27.8500632 23.6663932527 23.5471754646 22.154183069 21.6617724445 1.918
6592 53.2349421 -27.8483444 24.8750167315 24.7920915512 24.216524094 23.8769678475 2.692
6617 53.2220414 -27.8482121 24.6789037237 24.6388536662 24.0483191381 24.00863892 1.625
6620 53.110166 -27.8481746 24.8474801648 24.9188391485 24.53807682 24.2307215536 2.806
6627 53.233234 -27.8477852 25.4742586599 25.4289787231 24.4384906425 24.2248582947 1.577
6638 53.0600923 -27.8480011 24.6511666174 24.6775252396 24.5021718648 24.3849386245 2.558
6641 53.167071 -27.8480202 24.7155315207 24.7818164887 23.8610767339 23.7947627885 1.579
6649 53.0910954 -27.8481242 25.0915932153 25.1091343022 24.6961077727 24.256312937 1.653
6653 53.1165157 -27.8480145 26.1170391388 25.9650468473 24.9514385403 24.4767062608 2.299
6655 53.0627265 -27.8489162 24.0796686684 23.8747803825 22.641176973 22.2945784391 1.531
6664 53.1930509 -27.8480485 23.9892636919 23.9732822231 23.8238447853 23.3924381912 2.8984
6669 53.1832158 -27.8475906 25.301462982 25.370639367 25.3501353987 24.7339835382 2.815
6676 53.0923032 -27.8479525 24.197303351 24.1717028458 23.4395139888 23.2535085483 1.9835
6678 53.0749982 -27.8479576 25.9288389343 25.914463666 24.180787995 23.6403026336 1.571
6701 53.0844091 -27.8473191 25.1381875596 25.1313115995 25.0973902771 24.9031003116 3.452
6708 53.0278481 -27.847028 26.1358243797 26.1219193503 26.0896690695 24.7288232075 2.804
6715 53.2323283 -27.8469733 25.6527036425 25.665340077 25.1898201176 24.9524942323 2.538
6729 53.1263877 -27.8471285 25.3149957109 25.3160394016 25.0408913272 24.8490013303 1.895
6730 53.0697631 -27.8475815 24.4825595699 24.5094065542 24.1581486096 23.7052454658 2.672
6735 53.0741392 -27.8473595 25.0606542085 25.2765933131 24.3222060432 24.1090507067 1.524
6747 53.0742295 -27.8479986 25.8157333643 25.3259745432 22.968866141 22.3310272697 1.518
6752 53.0763996 -27.8486643 23.2835319918 23.065641448 21.187862513 20.82113489 1.536
6757 53.0974581 -27.8479054 24.550956418 24.4059085776 22.9817639821 22.5383852704 1.528
6779 53.1288055 -27.8466177 25.479799042 25.5187815442 25.3057583277 24.7331459449 2.861
6780 53.0745639 -27.8472601 23.5794947221 23.5550647767 23.3655483882 23.1107929533 3.477
6782 53.165293 -27.8466655 25.128426601 25.2128974409 24.1025153962 24.048671435 1.719
6784 53.0915169 -27.8467563 24.7640315532 24.74663981 24.3958151373 23.9452757484 2.56
6788 53.0413942 -27.8466501 24.840453325 24.838737851 24.7511221868 24.5888413073 3.463
6804 53.0300851 -27.8461582 25.264393686 25.4067493594 25.047484884 24.7393119787 2.315
6805 53.127662 -27.8463829 25.0379609303 24.9356884747 24.2312384738 24.3370499681 1.584
6808 53.1035169 -27.8472688 24.3886360404 24.2886641691 23.2390476286 22.8914822618 1.964
6832 53.1726269 -27.8463166 25.3339658597 25.2617417653 24.7203214716 24.3541597417 2.718
6839 53.0616187 -27.8462506 24.0414059287 24.0268446517 24.207789091 24.0391450071 3.2078
6842 53.0969137 -27.846365 25.1147767246 25.0645157596 24.6052997205 24.3714227816 1.903
6854 53.1423863 -27.8462859 24.9840329707 24.8588716086 24.2848998573 24.0848284732 1.815
6857 53.1099974 -27.8460505 25.4715775203 25.3734280277 25.0063974247 24.3771364441 2.253
6858 53.0773309 -27.8459944 25.3846761613 25.42304628 24.9983089344 24.6345929303 2.472
6864 53.0649166 -27.8473286 23.4469350157 23.2768573127 22.6789828303 22.3147796366 2.343
6867 53.032385 -27.8457181 26.1330189021 25.9696753674 25.7817611678 24.997055659 2.865
6880 53.0272097 -27.8458914 25.946591718 25.6973995286 24.7882193096 24.1266957406 2.333
6895 53.094982 -27.8457816 24.2663126885 24.2746500551 23.5859553095 23.456367982 1.5718
6925 53.1686148 -27.8452545 25.9156236667 26.0898975218 25.0643951755 24.9111437132 1.842
6942 53.228535 -27.8451663 24.9595959876 24.8257142153 24.5148672534 24.0550987842 2.243
6947 53.1656274 -27.8452997 25.3446790436 25.2870290272 25.013310803 24.6447210198 1.919
6950 53.1562578 -27.8454768 24.6907955065 24.7161299736 24.6954253745 24.3327164689 1.7923
6954 53.1103263 -27.8455952 24.6038724198 24.5273451492 24.2390130525 23.7582046481 3.0488
6956 53.130956 -27.8451321 25.789684642 25.8040691774 24.9761292631 24.7245315339 1.969
6961 53.1997931 -27.845236 25.5522264089 25.5617464847 23.8476887362 23.3399824178 1.771
6974 53.0981453 -27.8449622 25.7613724708 25.8051232538 24.7826508846 24.4303963343 1.895
6980 53.2300152 -27.8452039 24.9842333655 24.9235362366 23.7997209928 23.1125053388 2.625
6987 53.2190926 -27.8451907 25.8949513997 25.5178898205 23.5042219545 23.0372864691 1.579
7008 53.1378945 -27.8449699 23.9464694999 23.9363866587 23.5388524922 23.119874122 2.926
7018 53.1428867 -27.8446447 24.6515744016 24.6358751698 23.7848942642 23.5098846991 1.935
7021 53.1539102 -27.844525 25.7655710035 26.0497595516 25.4220797983 24.7920224151 2.644
7025 53.0637197 -27.8446244 23.8587433129 23.7620799634 23.1024015003 22.9679408427 3.365
7034 53.1020377 -27.8461169 24.9924607747 24.8579109658 23.0647758103 22.4724116799 2.002
7037 53.1389048 -27.8446523 25.0104900438 24.8015153921 23.9220755224 23.6401060561 1.987
7040 53.1591325 -27.8447628 25.7942988123 25.8249256182 24.9422553934 24.8041787792 1.515
7044 53.0564719 -27.8442798 25.1288810861 25.2496505099 25.2964416949 24.9351305786 2.801
7046 53.1039298 -27.8443218 25.048516311 25.0800042126 24.5300865149 24.0552916802 2.339
7055 53.1227598 -27.8483046 22.2370328705 22.179386607 21.6273769124 21.5289468003 1.7621
7057 53.1938355 -27.8442792 24.1440856494 24.123712457 23.5512310643 23.697289133 1.503
7063 53.0399966 -27.8441 25.9790288643 26.0472382267 25.3201479215 24.9418216517 1.84
7067 53.0792694 -27.8440837 25.446688743 25.4305913909 24.7087895413 24.7951700987 1.644
7071 53.1372069 -27.8446494 23.1937506021 23.1520655788 22.6321657616 22.3156700443 2.514
7072 53.1389773 -27.8442375 25.0952335612 25.09362861 24.2045288032 23.989875647 1.994
7079 53.0896852 -27.8446014 23.9083181212 23.8572809432 22.9579419232 22.710651375 2.3706
7080 53.1482461 -27.8441037 25.9104652712 26.0060332385 24.7552960846 24.4266035676 1.853
7084 53.1905084 -27.8437878 25.2808299305 25.2970941334 25.4298802779 24.9808581162 3.123
7091 53.1010442 -27.8438352 25.4202286754 25.3931002752 25.4304046787 24.9115212662 2.829
7098 53.0868868 -27.8441409 24.6349646239 24.6058279024 24.365183953 24.0481822337 3.45
7100 53.080447 -27.8436576 25.4146065459 25.4123570765 25.3678536543 24.8980658443 3.076
7105 53.1129163 -27.8437976 25.9221203003 25.7730963801 24.5443776182 24.242788062 1.661
7121 53.2027529 -27.843532 24.9933044896 24.8353175824 24.2406433164 24.1011032756 1.9544
7127 53.1018778 -27.8438563 25.0428928796 24.8679662129 24.137921826 23.8325030795 1.884
7129 53.1935775 -27.8435125 24.6263607902 24.6177152469 24.2038477548 23.7497292237 1.801
7137 53.1137487 -27.8435434 25.4799339597 25.5863904442 24.9657617915 24.3622648894 2.972
7141 53.0627804 -27.8450075 23.7498332228 23.6171144393 22.9740133842 22.8095615664 3.389
7143 53.1258684 -27.8436967 24.3127407726 24.3138194862 23.7528819818 23.3225118058 2.3204
7150 53.0620155 -27.843194 25.153062671 25.1585752695 24.5218715446 23.7033324335 2.615
7155 53.1739414 -27.843327 25.3412258795 25.2889901106 24.4032680975 23.7116984216 2.896
7161 53.1346922 -27.8436816 25.0959977249 25.1519786365 23.4963478963 23.2200244584 1.565
7166 53.1298889 -27.8430515 25.3451885146 25.2964691994 24.7503021596 24.6126800758 1.872
7172 53.1939599 -27.8431947 23.8924155418 23.9030018636 23.7144221549 23.3244654305 1.903
7184 53.071694 -27.8436313 25.6187738066 25.2578556185 23.1992997779 22.5794603316 1.956
7207 53.1388655 -27.8427679 25.5129336379 25.072436936 24.9555038622 24.4531535044 2.728
7209 53.1421745 -27.8428208 25.5154016905 25.3865444436 24.5179128847 24.3948333698 1.562
7210 53.1621901 -27.8426293 25.8189964858 25.8147132719 25.1145407603 24.5411726745 2.626
7221 53.1423206 -27.8426736 25.5331740681 25.4231787418 24.6359564293 24.5545415264 1.523
